fechas,idHoras,EC_Abrera,EC_suriaDesf,QBaells_Desf,QBalsanery_Desf,QBerga_Desf,QCardona_Desf,QSuria_Desf,Prep_Desf
44134.2500,88914,1357.0000,2182.4400,3.0670,5.8990,2.9740,1.9320,1.8870,0.0000
44134.2917,88915,1354.9600,2369.4500,3.0690,5.8710,2.9160,2.2530,1.8870,0.0000
44134.3333,88916,1349.1400,2446.5600,3.0720,5.8990,2.9410,2.3110,1.8870,0.0000
44134.3750,88917,1345.6600,2515.3100,3.0730,5.8930,3.0750,2.2490,1.8880,0.0000
44134.4167,88918,1339.5100,2488.9900,3.0520,5.8870,3.0680,2.2490,1.8940,0.0000
44134.4583,88919,1334.5600,2435.7800,3.1340,5.8980,3.0600,2.2530,1.8910,0.0000
44134.5000,88920,1331.6400,2369.2800,3.1380,5.8910,2.9660,2.2500,1.8940,0.0000
44134.5417,88921,1318.9500,2372.9800,3.1320,5.8920,2.8720,2.2530,1.8970,0.0000
44134.5833,88922,1321.5700,2373.0800,3.1390,5.8930,2.8670,2.2240,1.8960,0.0000
44134.6250,88923,1316.9200,2355.6200,3.1380,5.8890,2.8160,2.2530,1.8540,0.0000
44134.6667,88924,1311.2000,2381.6400,3.1330,5.8980,2.8230,2.2540,1.3600,0.0000
44134.7083,88925,1312.2000,2375.2500,3.1340,5.9030,2.9530,2.2540,1.4510,0.0000
44134.7500,88926,1318.2900,2243.0000,3.1300,5.8860,3.0040,2.2540,1.7280,0.0000
44134.7917,88927,1318.1900,2830.3200,3.1290,5.8980,3.0060,2.2770,1.8180,0.0000
44134.8333,88928,1320.4200,2859.6400,3.1330,5.9040,2.9400,2.2540,1.8380,0.0000
44134.8750,88929,1320.9700,2617.5200,3.1330,5.8960,2.7890,2.2760,1.8370,0.0000
44134.9167,88930,1318.8300,2398.1400,3.1350,5.9090,2.6410,2.3110,1.8520,0.0000
44134.9583,88931,1314.8100,2351.9600,3.1390,5.9080,1.9320,2.2540,1.8540,0.0000
44135.0000,88932,1320.1800,2341.2700,3.1350,5.9160,2.5940,2.2640,1.8440,0.0000
44135.0417,88933,1315.5000,2337.9900,3.1330,5.8880,2.7110,2.3110,1.9800,0.0000
44135.0833,88934,1317.2000,2332.9400,3.1320,5.8900,2.7110,2.3110,2.0050,0.0000
44135.1250,88935,1313.1700,2354.9400,3.1270,5.8670,2.5460,2.3110,2.0020,0.0000
44135.1667,88936,1316.3400,2215.5300,3.1310,5.8710,2.5560,2.3110,1.9140,0.0000
44135.2083,88937,1313.6100,2161.2300,3.1300,5.8570,2.3500,2.6810,1.6790,0.0000
44135.2500,88938,1314.4100,2187.5400,3.1320,5.8520,2.0970,2.1930,1.5940,0.0000
44135.2917,88939,1320.7200,2301.2700,3.1280,5.8460,2.3610,2.3700,1.5860,0.0000
44135.3750,88941,1319.0000,2626.4300,3.1350,5.8730,2.8140,2.3110,1.6210,0.0000
44135.4167,88942,1317.7500,2668.6000,3.1320,5.8410,2.9000,2.2820,1.9110,0.0000
44135.4583,88943,1320.4000,2763.5300,3.1180,5.8550,2.9020,2.3110,1.9980,0.0000
44135.5000,88944,1316.7100,2610.7600,3.1170,5.8800,2.6450,2.2530,2.0200,0.0000
44135.5417,88945,1314.5500,2281.2600,3.1160,5.8850,2.6350,2.2540,2.0250,0.0000
44135.5833,88946,1319.0900,2069.3800,3.1200,5.8850,2.6100,2.2990,2.0270,0.0000
44135.6250,88947,1321.2000,2051.9400,3.1180,5.8880,2.4920,2.3110,1.9400,0.0000
44135.6667,88948,1321.2000,2100.4400,3.1150,5.8840,2.4810,2.3130,1.4420,0.0000
44135.7083,88949,1328.2100,2151.6800,3.1120,5.8780,2.4620,2.3120,1.5110,0.0000
44135.7500,88950,1330.7800,2154.2400,3.1110,5.8750,2.5120,2.3120,1.7980,0.0000
44135.7917,88951,1334.7900,2750.1200,3.0920,5.8680,2.5260,2.3150,1.8300,0.0000
44135.8333,88952,1338.1300,2849.1700,3.1130,5.8690,2.5220,2.3180,1.8300,0.0000
44135.8750,88953,1343.2500,2590.7100,3.1080,5.8730,2.5520,2.3110,1.8340,0.0000
44135.9167,88954,1345.1200,2425.1900,3.1150,5.8690,2.5800,2.3110,1.8370,0.0000
44135.9583,88955,1348.1900,2404.7900,3.1120,5.7940,2.5130,2.3180,1.8370,0.0000
44136.0000,88956,1339.4900,2346.9100,3.1110,5.8300,2.1230,2.3110,1.8340,0.0000
44136.0417,88957,1343.1500,2346.7000,3.1100,5.8510,2.4030,2.3110,1.9950,0.0000
44136.0833,88958,1337.0600,2376.7900,3.1060,5.8770,2.6620,2.3210,2.0160,0.0000
44136.1250,88959,1343.4700,2378.3500,3.1090,5.8610,2.6300,2.3110,2.0180,0.0000
44136.1667,88960,1340.7500,2198.4400,3.1090,5.6680,2.6530,1.8430,1.9540,0.0000
44136.2083,88961,1341.4000,2096.9500,3.1130,4.9690,2.4070,2.4540,1.9090,0.0000
44136.2500,88962,1344.2000,2192.9700,3.1090,4.8070,2.5700,2.2530,1.8990,0.0000
44136.2917,88963,1338.6000,2333.0300,3.1120,4.8100,2.9350,2.3110,1.9170,0.0000
44136.3333,88964,1334.2200,2396.9900,3.1100,4.8030,2.9820,2.3110,1.8900,0.0000
44136.3750,88965,1334.8000,2416.1900,3.1120,4.7990,2.7210,2.2540,1.8790,0.0000
44136.4167,88966,1331.5200,2337.9900,3.1140,4.7950,2.5100,2.2540,1.8780,0.0000
44136.4583,88967,1323.1100,2381.7800,3.1130,4.7940,2.4940,2.2540,1.8760,0.0000
44136.5000,88968,1322.3300,2416.6600,3.1170,4.8010,2.5230,2.2540,1.8470,0.0000
44136.5417,88969,1317.6200,2437.4800,3.1160,4.7880,2.5210,2.2540,1.8480,0.0000
44136.5833,88970,1315.9700,2403.0800,3.1180,4.7970,2.5110,2.2540,1.8460,0.0000
44136.6250,88971,1315.7500,2421.0200,3.1150,4.7640,2.5740,2.2540,1.8370,0.0000
44136.6667,88972,1313.6700,2457.2300,3.0940,4.7700,2.5910,2.2050,1.3270,0.0000
44136.7083,88973,1318.9300,2338.6100,3.0920,4.7730,2.5670,2.2540,1.4500,0.0000
44136.7500,88974,1326.4100,2184.1300,3.1060,4.7650,2.4430,2.2670,1.7010,0.0000
44136.7917,88975,1324.3300,2856.9300,3.1120,4.7650,2.3560,2.2540,1.7740,0.0000
44136.8333,88976,1327.9800,2799.3000,3.1110,4.7740,2.3770,2.2750,1.7740,0.0000
44136.8750,88977,1328.4300,2547.1900,3.1130,4.7610,2.4170,2.2540,1.7750,0.0000
44136.9167,88978,1327.4000,2396.9800,3.1120,4.7650,2.4730,2.2540,1.7770,0.0000
44136.9583,88979,1327.6600,2352.2000,3.1140,4.7770,2.3070,2.2540,1.7830,0.0000
44137.0000,88980,1325.4700,2316.5800,3.1110,4.7640,2.2650,2.2530,1.8170,0.0000
44137.0417,88981,1319.0000,2345.3400,3.1120,4.7190,2.5870,2.2540,1.9800,0.0000
44137.0833,88982,1342.4700,2394.4800,3.1040,4.7570,2.6190,2.2540,1.9900,0.0000
44137.1250,88983,1340.0000,2351.2600,3.1070,4.7700,2.5700,2.2540,1.9850,0.0000
44137.1667,88984,1334.1600,2171.4600,3.1130,4.7340,2.4700,2.7380,1.9230,0.0000
44137.2083,88985,1331.9100,2131.7200,3.1090,4.7740,2.4280,2.1460,1.9010,0.0000
44137.2500,88986,1332.1100,2245.2900,3.1120,4.7570,2.5130,2.3110,1.9090,0.0000
44137.2917,88987,1334.6000,2362.5600,3.1160,4.7600,2.5420,2.1970,1.9500,0.0000
44137.3333,88988,1338.3300,2378.3800,3.1080,4.7650,2.5620,2.2540,1.9490,0.0000
44137.3750,88989,1329.3500,2290.0700,3.1100,4.7600,2.3430,2.1940,1.9510,0.0000
44137.4167,88990,1329.6000,2209.8200,3.1110,4.7500,2.0950,2.1960,1.9450,0.0000
44137.4583,88991,1325.0000,2192.2200,3.1110,4.7530,2.4080,2.1970,1.9230,0.0000
44137.5000,88992,1324.7100,2308.7800,3.1180,4.7410,2.6200,2.1610,1.9190,0.0000
44137.5417,88993,1315.8200,2319.0300,3.1130,4.7460,2.6470,2.1970,1.9200,0.0000
44137.5833,88994,1315.1700,2344.1600,3.1150,4.7340,2.6990,2.1970,1.9080,0.0000
44137.6250,88995,1316.9800,2362.8500,3.1140,4.7480,2.6510,2.1970,1.8750,0.0000
44137.6667,88996,1319.8600,2306.9000,3.1160,4.7600,2.7100,2.1970,1.3900,0.0000
44137.7083,88997,1320.4500,2330.5000,3.1130,4.7530,2.6030,2.1970,1.5010,0.0000
44137.7500,88998,1323.8300,2208.4300,3.1140,4.7580,2.6290,2.1970,1.7920,0.0000
44137.7917,88999,1327.2100,2816.6900,3.1140,4.7610,2.6670,2.1970,1.8370,0.0000
44137.8333,89000,1327.2000,2785.1300,3.1100,4.7640,2.7270,2.1970,1.8370,0.0000
44137.8750,89001,1331.8300,2495.9300,3.1090,4.7700,2.8050,2.1970,1.8370,0.0000
44137.9167,89002,1331.7300,2308.5300,3.1130,4.7700,2.8300,2.1970,1.8380,0.0000
44137.9583,89003,1344.2000,2314.3000,3.1160,4.7580,2.7880,2.1970,1.8440,0.0000
44138.0000,89004,1338.4000,2260.6200,3.1090,4.7810,2.9430,2.1970,1.8840,0.0000
44138.0417,89005,1330.6000,2293.9200,3.1100,4.7490,3.0870,2.1970,2.0150,0.0000
44138.0833,89006,1334.8300,2348.7300,3.1070,4.7270,3.2070,2.1970,2.0210,0.0000
44138.1250,89007,1336.3000,2255.5100,3.1070,4.7890,2.8500,2.1970,2.0180,0.0000
44138.2083,89009,1330.8000,2115.0100,3.1080,3.2810,2.6560,2.0820,1.5490,0.0000
44138.2500,89010,1329.0300,2123.6300,3.1140,3.3570,2.6140,2.2540,1.9860,0.0000
44138.3333,89012,1331.6000,2592.7200,3.1130,3.2020,3.5310,2.1970,2.0140,0.0000
44138.3750,89013,1330.2200,2181.9300,3.1090,3.2000,3.6450,2.1390,1.9550,0.0000
44138.4167,89014,1325.6000,2067.7500,3.1100,3.1980,3.6410,2.1400,1.9490,0.0000
44138.4583,89015,1326.1000,2121.5300,3.1130,3.1980,3.6940,2.1110,1.9060,0.0000
44138.5000,89016,1318.3300,2313.3000,3.1160,3.1980,3.6420,2.1400,1.8730,0.0000
44138.5833,89018,1323.6000,2339.1000,3.1110,3.1980,3.7200,2.1400,1.8310,0.0000
44138.6250,89019,1323.2200,2411.0600,3.1140,3.1950,3.7360,2.1400,1.8210,0.0000
44138.6667,89020,1318.0000,2414.1800,3.1110,3.2010,3.5840,2.1400,1.3960,0.0000
44138.7083,89021,1325.1700,2443.1800,3.1050,3.1990,3.5690,2.1400,1.4640,0.0000
44138.7500,89022,1338.5900,2227.0100,3.1090,3.1980,3.4280,2.1660,1.7760,0.0000
44138.7917,89023,1333.3400,2748.1600,3.1100,3.1950,3.4620,2.1420,1.8130,0.0000
44138.8333,89024,1326.6700,2745.1200,3.1150,3.2010,2.7290,2.1620,1.8160,0.0000
44138.8750,89025,1321.1900,2457.7300,3.1110,3.1990,2.7220,2.1400,1.8130,0.0000
44138.9167,89026,1321.4700,2343.8900,3.1080,3.1970,2.7910,2.1410,1.8160,0.0000
44138.9583,89027,1297.4000,2277.0600,3.1110,3.1940,2.7650,2.1660,1.8160,0.0000
44139.0000,89028,1280.8500,2295.9700,3.1050,3.2050,2.7830,2.1780,1.8160,0.0000
44139.0417,89029,1285.6000,2271.0000,3.1020,3.2300,2.8700,2.1780,1.9360,0.0000
44139.0833,89030,1233.1100,2345.2100,3.1050,3.2380,2.6280,2.1990,1.9460,0.0000
44139.1250,89031,1201.3000,2376.7800,3.1050,3.2380,2.7800,1.8010,1.9470,0.1000
44139.1667,89032,1197.0300,2230.6500,3.1070,3.2400,2.9670,2.3390,1.8960,0.0000
44139.2083,89033,1181.2000,2192.1400,3.1050,3.2450,2.7400,2.6630,1.8850,0.0000
44139.2500,89034,1186.7800,2254.7500,3.0990,3.2440,2.5630,2.0830,1.8870,0.0000
44139.2917,89035,1207.0400,2307.5200,3.1080,3.2620,3.0300,2.2570,1.8980,0.0000
44139.3333,89036,1229.8000,2406.1400,3.1070,3.2710,2.9970,2.1430,1.9110,0.0000
44139.3750,89037,1239.8000,2360.1100,3.1080,3.2750,2.6800,2.1760,1.9160,0.0000
44139.4167,89038,1252.9400,2308.9800,3.1100,3.2720,2.6460,2.1410,1.9130,0.0000
44139.4583,89039,1265.8000,2234.3000,3.1390,3.2790,2.7480,2.1870,1.9120,0.0000
44139.5000,89040,1276.3700,2291.6900,3.1410,3.3030,2.7970,2.2100,1.9230,0.0000
44139.5417,89041,1286.6000,2371.9800,3.1340,3.3070,2.6930,2.2590,1.9110,0.3000
44139.5833,89042,1296.2000,2350.8600,3.1370,3.3460,2.7510,2.1990,1.9890,0.1000
44139.6250,89043,1303.4200,2455.5300,3.1350,3.3080,2.7920,2.2010,2.1200,0.1000
44139.7083,89045,1316.4000,2231.9300,3.1390,3.3130,2.6270,2.2010,1.7480,2.1000
44139.7500,89046,1320.4000,2212.0400,3.1420,3.3200,2.6320,2.5040,2.0100,0.1000
44139.7917,89047,1324.5900,2510.7200,3.1350,3.3830,2.6640,2.1410,2.0300,0.2000
44139.8333,89048,1348.7900,2579.2900,3.1430,3.3330,2.6400,2.3180,2.2100,0.0000
44139.8750,89049,1348.2200,2290.9700,3.1400,3.3700,2.6880,2.3030,2.2990,0.1000
44139.9167,89050,1351.9300,2156.8600,3.1350,3.4100,2.8820,2.2550,2.2460,0.4000
44139.9583,89051,1364.5100,2077.7900,3.1360,3.4880,2.9000,2.3740,2.1950,0.3000
44140.0000,89052,1359.2400,2012.2700,3.1330,3.4160,2.7830,2.2690,2.2820,0.4000
44140.0417,89053,1370.8300,2084.6800,3.1410,3.2820,2.7350,2.3260,2.4890,1.0000
44140.0833,89054,1366.6000,2031.1000,3.1330,3.3220,2.2340,2.4350,2.4310,0.5000
44140.1250,89055,1367.0000,1998.3800,3.1360,3.3150,2.0570,2.3150,2.4280,1.7000
44140.1667,89056,1362.2800,1906.8700,3.1400,2.8840,2.8830,2.4350,2.4240,1.6000
44140.2083,89057,1361.9400,1991.4700,3.1390,2.8480,3.1550,2.3770,2.4110,1.1000
44140.2500,89058,1375.6700,1992.5800,3.1400,2.8220,2.7100,3.0940,2.3790,0.6000
44140.2917,89059,1369.7200,1986.3700,3.1380,2.8150,2.6590,2.4950,2.4050,0.5000
44140.3333,89060,1364.7700,1964.3300,3.1410,2.8100,2.7080,2.3920,2.4600,0.6000
44140.3750,89061,1363.0900,2058.3700,3.1380,2.8020,2.7650,2.2570,2.3410,1.1000
44140.4167,89062,1360.1800,1944.8100,3.1410,2.8170,2.8260,2.2220,2.3270,1.3000
44140.4583,89063,1352.9200,2001.3700,3.1090,2.8170,2.8120,2.2540,2.2860,0.3000
44140.5000,89064,1345.4600,2101.2300,3.1130,2.8150,2.9760,2.3700,2.2550,0.4000
44140.5417,89065,1335.8600,2190.8200,3.1110,2.8110,3.1770,2.4820,2.1890,0.2000
44140.5833,89066,1328.7400,2206.0300,3.1130,2.8140,3.1940,2.5980,2.1440,0.1000
44140.6250,89067,1323.0000,2218.8900,2.6320,2.8060,3.1900,2.5540,2.1400,0.0000
44140.6667,89068,1306.9300,2262.9700,2.6390,2.8090,3.2750,2.5540,1.9500,0.0000
44140.7083,89069,1299.2700,2286.8500,2.6320,2.8090,3.5100,2.5540,1.9790,0.0000
44140.7500,89070,1287.7100,2292.0700,2.6350,2.8110,3.6490,2.5540,2.1290,0.0000
44140.7917,89071,1279.9600,2489.8600,2.6320,2.8140,3.6660,2.6120,2.1990,0.0000
44140.8333,89072,1267.8000,2452.0300,2.6360,2.8100,3.5530,2.5540,2.2730,0.0000
44140.8750,89073,1265.5100,2387.4200,2.6350,2.8150,3.5360,2.6000,2.3530,0.0000
44140.9167,89074,1252.0000,2382.4400,2.6280,2.8110,3.3020,2.5960,2.4170,0.0000
44140.9583,89075,1246.5600,2436.7600,2.6350,2.8130,3.1650,2.6100,2.4280,0.0000
44141.0000,89076,1243.2600,2409.2100,2.6340,2.8150,3.7180,2.6090,2.7760,0.0000
44141.0417,89077,1229.0600,2386.1400,2.6320,2.8140,4.4430,2.5530,2.8850,0.0000
44141.0833,89078,1215.6000,2307.5700,2.6340,2.8150,3.9780,2.5520,2.5600,0.0000
44141.1250,89079,1203.2000,2041.6100,2.6350,2.8120,4.0310,2.5100,2.4860,0.0000
44141.1667,89080,1197.4000,1985.5900,2.6390,2.8130,4.1290,2.1500,2.4220,0.0000
44141.2083,89081,1191.1200,2092.7100,2.6310,2.8110,4.1390,2.5860,2.4060,0.0000
44141.2500,89082,1184.0100,2209.4300,2.6290,2.8080,4.0240,2.4650,2.4060,0.0000
44141.2917,89083,1173.1200,2311.4200,2.6310,2.8110,4.0790,2.4290,2.3670,0.1000
44141.3333,89084,1168.8000,2032.0700,2.6380,2.8100,4.0900,2.4290,2.3530,0.0000
44141.3750,89085,1168.8300,2117.0200,2.6370,2.8120,3.8430,2.3680,2.3500,0.0000
44141.4167,89086,1164.6500,2178.4600,2.6370,2.8190,3.6700,2.3690,2.3330,0.0000
44141.4583,89087,1156.7600,2195.9600,2.6550,2.8100,3.6110,2.3700,2.3130,0.0000
44141.5000,89088,1149.8000,2195.1700,2.6510,2.8100,3.5010,2.3410,2.3090,0.0000
44141.5417,89089,1148.8000,2207.9700,2.6560,2.8090,3.5210,2.3680,2.2730,0.0000
44141.5833,89090,1147.5300,2194.9200,2.6500,2.8010,3.5810,2.3700,2.2760,0.0000
44141.6250,89091,1147.6000,2193.3000,2.6460,2.7980,3.5640,2.3690,2.2730,0.0000
44141.6667,89092,1148.8000,2138.0000,2.6490,2.8060,3.5110,2.3110,2.0010,0.0000
44141.7083,89093,1153.6700,2127.6900,2.6400,2.8090,3.6520,2.3110,1.9260,0.0000
44141.7500,89094,1155.0000,2179.2400,2.6460,2.8050,3.6960,2.2990,1.9870,0.0000
44141.7917,89095,1162.4400,2392.9700,2.6480,2.8020,3.9240,2.3110,2.0350,0.0000
44141.8333,89096,1176.6800,2476.3300,2.6470,2.7290,3.8850,2.3100,2.0320,0.0000
44141.8750,89097,1184.0000,2373.4900,2.6470,2.8870,3.8570,2.3110,2.0330,0.0000
44141.9167,89098,1183.1600,2202.0900,2.6440,2.7850,3.9120,2.3110,2.0390,0.0000
44141.9583,89099,1192.7800,2187.0700,2.6460,2.8360,3.8690,2.3110,2.0440,0.1000
44142.0000,89100,1202.7300,2134.5100,2.6390,2.7960,3.8920,2.2540,2.0460,0.1000
44142.0417,89101,1215.0800,2188.9200,2.6410,3.3700,3.9260,2.1960,2.1650,1.2000
44142.0833,89102,1229.2600,2214.7600,2.6400,3.4710,3.4960,2.3700,2.1850,2.8000
44142.1250,89103,1244.3800,2135.8100,2.6440,3.3750,3.0010,2.3110,2.1850,0.4000
44142.1667,89104,1251.0000,2077.8200,2.6450,2.8330,3.5470,2.3110,2.1570,0.5000
44142.2083,89105,1271.7500,2088.9000,2.6430,2.7560,3.6640,2.3110,2.1490,0.4000
44142.2500,89106,1283.2400,2132.5400,2.6390,2.8070,3.8330,2.2660,2.1530,0.0000
44142.2917,89107,1296.2000,2155.1900,2.6440,2.8100,3.7360,3.0420,2.1040,0.0000
44142.3333,89108,1304.3700,2196.6200,2.6400,2.8060,3.9200,2.6740,2.0960,0.1000
44142.3750,89109,1311.3000,2141.5600,2.6430,2.8110,3.6980,2.2540,2.0980,0.0000
44142.4167,89110,1131.0800,2183.2500,2.6470,3.7250,3.5860,2.2430,2.0950,0.0000
44142.4583,89111,976.5730,2250.2000,2.6520,5.3070,3.5820,2.2180,2.0990,0.0000
44142.5000,89112,993.2000,2226.2000,2.6480,5.3230,3.5080,2.1400,2.0970,0.0000
44142.5417,89113,684.8240,2200.5000,2.6530,5.3020,3.5030,2.1400,2.0630,0.0000
44142.5833,89114,677.3680,2200.1300,2.6550,5.3290,3.4780,2.1970,2.0080,0.0000
44142.6250,89115,671.9620,2195.0900,2.6540,5.3400,3.5150,2.2540,1.9390,0.0000
44142.6667,89116,676.3270,2286.3400,2.6520,5.3300,3.5030,2.3140,1.4590,0.0000
44142.7083,89117,675.9780,2341.2200,2.6500,5.3500,3.3690,2.3160,1.6470,0.0000
44142.7500,89118,671.6460,2224.9800,2.6570,5.3360,3.2880,2.3140,1.9440,0.0000
44142.7917,89119,673.8000,2815.4500,2.6540,5.3430,3.3940,2.3140,1.9920,0.0000
44142.8333,89120,666.6960,2756.5100,2.6510,5.3350,3.3660,2.3140,2.0190,0.0000
44142.8750,89121,667.9560,2367.5600,3.5840,5.3200,3.2300,2.3150,2.0150,0.0000
44142.9167,89122,662.4000,2123.9800,4.9970,5.3330,3.1990,2.2550,2.0150,0.0000
44142.9583,89123,666.1670,2085.2000,4.9990,5.3290,3.4060,2.2550,2.0180,0.0000
44143.0000,89124,664.6000,2055.1800,4.9910,5.3150,3.1150,2.2570,2.8170,0.0000
44143.0417,89125,669.8520,2164.1900,4.9970,5.3480,3.1700,2.2570,7.2300,0.0000
44143.0833,89126,669.1370,2010.1700,4.9970,5.3480,3.2450,2.2310,6.2080,0.0000
44143.1250,89127,668.8220,5386.3300,4.9970,5.4980,3.1470,2.2130,5.4820,0.0000
44143.1667,89128,665.1930,7394.9400,4.9970,6.1320,3.0180,2.1870,4.6300,0.0000
44143.2083,89129,667.0330,7606.4700,4.9940,5.8200,3.0840,2.5030,4.5560,0.0000
44143.2500,89130,662.8280,5344.7300,4.9950,5.6900,3.4220,2.8330,5.1880,0.0000
44143.2917,89131,663.8740,3013.0700,4.9950,5.6000,3.0740,2.6740,5.0330,0.0000
44143.3333,89132,660.7780,2266.5500,4.9980,5.5950,3.0120,3.4540,5.6780,2.4000
44143.3750,89133,661.1020,2015.0700,4.9950,5.5310,3.1300,2.2600,5.6050,0.7000
44143.4167,89134,1073.2000,1784.9500,4.9960,5.4980,3.2260,2.2120,5.7930,3.2000
44143.4583,89135,864.8000,1662.8500,4.9950,5.5140,3.2090,2.2260,7.1710,1.7000
44143.5000,89136,673.5170,1601.6200,5.0000,5.5110,3.2270,2.6280,5.7250,0.4000
44143.5417,89137,660.3330,1666.4900,5.0000,3.5390,3.1550,3.5100,6.0230,0.0000
44143.5833,89138,654.8070,1665.0000,5.0000,2.5230,3.0980,5.0170,6.8190,0.0000
44143.6250,89139,657.6500,1637.8900,4.9990,2.3810,3.3550,6.7330,9.3370,0.0000
44143.6667,89140,656.4000,1629.7100,4.9970,2.3650,3.8670,6.7760,9.7870,0.0000
44143.7083,89141,648.6090,2020.4800,5.0010,2.3550,5.3320,6.7810,9.5460,0.0000
44143.7500,89142,646.5060,2352.6100,4.9970,2.3600,5.4340,7.4100,9.4550,0.0000
44143.7917,89143,652.6360,2095.1300,5.0010,2.2940,5.4540,6.2100,9.0510,0.0000
44143.8333,89144,656.3900,1864.3500,5.0010,2.3350,5.3300,5.8700,8.4890,0.0000
44143.8750,89145,658.5880,1697.4400,5.0030,2.3530,5.4770,5.4050,8.2610,0.0000
44143.9167,89146,655.1800,1655.6600,5.0030,2.3360,5.5260,5.1670,7.7660,0.0000
44143.9583,89147,654.5790,1503.0000,5.0010,2.3460,4.8580,4.8920,7.5860,0.0000
44144.0000,89148,659.1560,1585.9900,3.1260,2.3500,6.3180,4.6340,7.3690,0.0000
44144.0417,89149,662.5030,1587.1200,1.9960,2.3450,5.8650,4.4300,6.9960,0.0000
44144.0833,89150,658.6000,1577.5800,1.9950,2.3260,6.2610,4.2770,7.3250,0.0000
44144.1250,89151,659.9800,1622.5300,1.9930,2.3250,6.0810,4.1960,6.5560,0.0000
44144.1667,89152,659.1300,1528.0200,2.0000,2.3220,6.5690,3.9850,6.5780,0.0000
44144.2083,89153,665.0120,1551.2300,2.0010,2.3150,7.7190,3.8990,5.8990,0.0000
44144.2500,89154,659.4710,1627.6100,2.0030,2.9330,9.6950,3.8270,5.5490,0.0000
44144.2917,89155,665.7520,1626.8800,2.0010,2.8250,9.4470,4.2670,5.6560,0.0000
44144.3333,89156,669.6000,1609.2200,2.0050,2.3230,8.6540,3.4690,5.4860,0.0000
44144.6667,89164,647.0000,1756.4000,2.0100,2.2320,7.0040,3.0550,3.9510,0.0000
44144.7083,89165,647.0000,1798.6400,2.0130,2.2270,6.6700,2.9900,4.1600,0.0000
44144.7500,89166,652.5380,1891.0800,2.0130,2.2450,6.4040,2.9370,3.9170,0.0000
44144.7917,89167,653.2830,1741.7900,2.0120,2.2590,6.1440,2.9240,3.8910,0.0000
44144.8333,89168,659.1000,1754.1700,2.0070,2.2600,5.7740,2.8590,3.8380,0.0000
44144.8750,89169,657.3330,1722.9800,2.0160,2.2610,5.7110,2.8570,3.8050,0.0000
44144.9167,89170,1730.8800,1740.1300,2.0090,2.2900,5.2880,2.8070,3.7260,0.0000
44144.9583,89171,1648.6900,1726.8200,2.0050,2.2790,4.8140,2.7980,3.7070,0.0000
44145.0000,89172,1555.8000,1790.4200,2.0150,2.2610,4.9290,2.7720,3.8280,0.0000
44145.0417,89173,1490.6000,1762.6100,2.0090,2.1970,4.7580,2.7320,3.7690,0.0000
44145.0833,89174,1419.4200,1748.7400,2.0140,2.2010,4.6490,2.7300,3.5460,0.0000
44145.1250,89175,1370.0000,1675.5700,2.0100,2.2000,4.6780,2.9930,3.5570,0.0000
44145.1667,89176,1337.0000,1789.6000,2.0100,2.2230,4.6070,2.5000,3.2800,0.0000
44145.2083,89177,1321.1000,1771.5900,2.0140,2.2030,4.4630,2.4560,3.0640,0.0000
44145.2500,89178,1302.8800,1670.0500,2.0150,2.1750,4.3820,2.5600,3.0530,0.0000
44145.2917,89179,1283.1100,1762.2800,2.0170,2.1710,4.4390,2.8440,3.1280,0.0000
44145.7917,89191,1102.6700,2135.8000,1.9600,2.1440,3.8110,1.8010,2.3860,0.0000
44145.8333,89192,1090.4200,2145.0600,1.9590,2.1510,3.8240,2.1220,2.3380,0.0000
44145.8750,89193,1100.4000,2002.2300,1.9550,2.1700,3.7580,2.1340,2.3390,0.0000
44145.9167,89194,1104.7200,2062.9100,1.9580,2.1740,3.7830,2.1330,2.3390,0.0000
44145.9583,89195,1109.0000,2067.0300,1.9600,2.1770,3.8070,2.1330,2.3380,0.0000
44146.0000,89196,1116.2000,2008.7300,1.9570,2.1870,3.5890,2.1330,2.4940,0.0000
44146.0417,89197,1119.0500,1971.7000,1.9550,2.1730,2.8370,2.1330,3.0170,0.0000
44146.0833,89198,1121.8500,1907.8500,1.9560,2.1690,3.4150,1.7810,2.7250,0.0000
44146.1250,89199,1127.0000,1669.7900,1.9560,2.1520,3.9820,2.1970,2.7270,0.0000
44146.1667,89200,1120.4500,1644.6100,1.9630,2.1660,3.8670,2.8900,2.7410,0.0000
44146.2083,89201,1132.4400,1733.2000,1.9610,2.1620,3.5840,2.0440,2.3960,0.0000
44146.2500,89202,1132.5800,1729.2800,1.9630,2.1720,3.5050,1.9220,2.3880,0.0000
44147.1667,89224,1140.2000,1771.9200,1.9660,1.8520,3.3450,1.8020,2.3630,0.0000
44147.2083,89225,1139.4400,1831.5400,1.9610,3.4920,3.4540,1.9660,2.1740,0.0000
44147.2500,89226,1138.0000,1972.1000,1.9600,3.9380,3.2390,1.8570,2.1370,0.0000
44147.2917,89227,1140.4000,2029.9200,1.9620,3.3970,3.0970,1.9670,2.1210,0.1000
44147.3333,89228,1142.8300,2122.6000,1.9640,3.3850,3.0840,1.7140,2.1120,0.0000
44147.3750,89229,1143.0100,2174.2300,1.9690,3.3840,3.0970,1.9880,2.1110,0.0000
44147.4167,89230,1140.8600,2184.6900,1.9760,3.3770,2.8080,1.9770,2.1040,0.0000
