QB1,QB31,QB4,QB7,QFV1,QFV2,HB1,HB31,HB7,HFV1,HFV2,3dHB1,3dHB31,3dHB7,3dHFV1,3dHFV2,1sHB1,1sHB31,1sHB7,1sHFV1,1sHFV2
5,5,0,0,0,10,789.29,784.27,785.54,784.99,775.41,788.39,784.57,785.24,784.89,777.01,789.99,785.37,785.14,784.79,776.91
11,5,0,0,0,0,789.49,784.27,785.54,784.89,776.41,788.09,784.57,785.34,784.79,775.41,788.79,784.97,785.14,784.99,775.41
16,5,0,0,10,10,788.59,783.27,785.64,782.89,775.41,788.89,784.47,785.44,782.79,775.41,788.49,784.77,785.24,784.89,775.41
5,5,0,0,0,10,789.49,783.27,785.74,784.99,776.41,789.29,784.27,785.54,784.99,775.41,788.49,784.67,785.34,784.89,775.41
14,5,0,0,0,10,788.99,783.17,785.74,784.89,776.41,789.49,784.27,785.54,784.89,776.41,788.39,784.57,785.24,784.89,777.01
6,5,0,0,0,10,789.29,783.17,785.84,784.79,776.41,788.59,783.27,785.64,782.89,775.41,788.09,784.57,785.34,784.79,775.41
5,5,0,0,0,10,790.49,782.67,785.64,784.89,776.31,789.49,783.27,785.74,784.99,776.41,788.89,784.47,785.44,782.79,775.41
9,5,0,0,0,10,791.79,782.47,785.24,784.79,776.81,788.99,783.17,785.74,784.89,776.41,789.29,784.27,785.54,784.99,775.41
12,5,0,0,8,10,789.99,782.47,785.24,783.29,775.41,789.29,783.17,785.84,784.79,776.41,789.49,784.27,785.54,784.89,776.41
13,5,0,0,8,10,789.19,782.47,785.14,783.19,775.41,790.49,782.67,785.64,784.89,776.31,788.59,783.27,785.64,782.89,775.41
17,5,0,0,0,10,787.29,782.47,785.24,784.99,775.91,791.79,782.47,785.24,784.79,776.81,789.49,783.27,785.74,784.99,776.41
17,5,0,0,10,10,786.59,782.47,784.94,782.39,776.61,789.99,782.47,785.24,783.29,775.41,788.99,783.17,785.74,784.89,776.41
17,5,0,0,0,10,786.29,782.47,785.14,784.69,776.41,789.19,782.47,785.14,783.19,775.41,789.29,783.17,785.84,784.79,776.41
6,5,0,0,10,10,792.59,782.47,785.24,782.29,776.91,787.29,782.47,785.24,784.99,775.91,790.49,782.67,785.64,784.89,776.31
5,5,0,0,10,10,792.79,782.47,785.24,782.39,776.61,786.59,782.47,784.94,782.39,776.61,791.79,782.47,785.24,784.79,776.81
12,5,0,0,10,10,789.49,782.47,784.14,781.59,775.41,786.29,782.47,785.14,784.69,776.41,789.99,782.47,785.24,783.29,775.41
12,5,0,0,10,10,789.49,782.47,784.34,781.59,775.41,792.59,782.47,785.24,782.29,776.91,789.19,782.47,785.14,783.19,775.41
18,5,0,0,10,10,787.29,782.47,784.54,781.49,776.41,792.79,782.47,785.24,782.39,776.61,787.29,782.47,785.24,784.99,775.91
18,5,0,0,10,10,787.19,782.47,784.64,781.49,775.41,789.49,782.47,784.14,781.59,775.41,786.59,782.47,784.94,782.39,776.61
14,5,0,0,12,10,788.59,782.57,784.84,781.89,776.61,789.49,782.47,784.34,781.59,775.41,786.29,782.47,785.14,784.69,776.41
6,5,0,0,0,10,792.19,782.47,785.04,784.49,774.51,787.29,782.47,784.54,781.49,776.41,792.59,782.47,785.24,782.29,776.91
6,5,0,0,0,10,792.19,782.47,785.04,784.49,775.41,787.19,782.47,784.64,781.49,775.41,792.79,782.47,785.24,782.39,776.61
15,5,0,0,10,10,788.39,782.47,785.04,781.99,775.41,788.59,782.57,784.84,781.89,776.61,789.49,782.47,784.14,781.59,775.41
18,5,0,0,10,0,787.29,782.47,785.04,781.99,775.41,792.19,782.47,785.04,784.49,774.51,789.49,782.47,784.34,781.59,775.41
18,5,0,0,0,10,787.19,782.47,785.04,784.39,775.41,792.19,782.47,785.04,784.49,775.41,787.29,782.47,784.54,781.49,776.41
16,5,0,0,10,10,786.59,782.47,784.64,781.79,775.41,788.39,782.47,785.04,781.99,775.41,787.19,782.47,784.64,781.49,775.41
16,5,0,0,0,10,786.39,782.47,785.04,784.49,776.81,787.29,782.47,785.04,781.99,775.41,788.59,782.57,784.84,781.89,776.61
16,5,0,0,10,10,786.39,782.47,785.04,781.59,775.91,787.19,782.47,785.04,784.39,775.41,792.19,782.47,785.04,784.49,774.51
6,5,0,0,0,10,792.29,782.77,785.04,784.49,775.91,786.59,782.47,784.64,781.79,775.41,792.19,782.47,785.04,784.49,775.41
13,5,0,0,0,10,788.49,782.67,785.04,784.59,775.41,786.39,782.47,785.04,784.49,776.81,788.39,782.47,785.04,781.99,775.41
13,5,0,0,0,10,788.39,782.57,785.24,784.69,775.41,786.39,782.47,785.04,781.59,775.91,787.29,782.47,785.04,781.99,775.41
17,5,0,0,0,10,786.09,782.57,785.44,784.89,777.01,792.29,782.77,785.04,784.49,775.91,787.19,782.47,785.04,784.39,775.41
17,5,0,0,0,10,785.99,782.47,785.44,784.99,775.91,788.49,782.67,785.04,784.59,775.41,786.59,782.47,784.64,781.79,775.41
17,5,0,0,8,10,785.89,782.47,785.34,783.49,775.41,788.39,782.57,785.24,784.69,775.41,786.39,782.47,785.04,784.49,776.81
16,5,0,0,0,10,785.99,782.57,785.44,784.99,775.41,786.09,782.57,785.44,784.89,777.01,786.39,782.47,785.04,781.59,775.91
16,5,0,0,0,10,786.09,782.47,785.54,784.99,775.41,785.99,782.47,785.44,784.99,775.91,792.29,782.77,785.04,784.49,775.91
10,5,0,0,0,10,787.99,782.57,785.44,784.99,774.51,785.89,782.47,785.34,783.49,775.41,788.49,782.67,785.04,784.59,775.41
10,5,0,0,0,10,788.99,782.67,785.44,784.99,776.41,785.99,782.57,785.44,784.99,775.41,788.39,782.57,785.24,784.69,775.41
10,5,0,0,0,10,790.29,782.77,785.44,784.89,777.21,786.09,782.47,785.54,784.99,775.41,786.09,782.57,785.44,784.89,777.01
17,5,0,0,8,10,786.19,782.67,785.54,783.89,775.41,787.99,782.57,785.44,784.99,774.51,785.99,782.47,785.44,784.99,775.91
18,5,0,0,0,10,785.69,782.97,785.54,784.99,776.41,788.99,782.67,785.44,784.99,776.41,785.89,782.47,785.34,783.49,775.41
18,5,0,0,0,10,785.59,783.17,785.64,785.19,777.41,790.29,782.77,785.44,784.89,777.21,785.99,782.57,785.44,784.99,775.41
18,5,0,0,0,10,785.49,782.97,785.54,785.09,776.41,786.19,782.67,785.54,783.89,775.41,786.09,782.47,785.54,784.99,775.41
10,5,0,0,10,10,786.99,782.87,785.54,784.59,777.31,785.69,782.97,785.54,784.99,776.41,787.99,782.57,785.44,784.99,774.51
14,5,0,0,0,10,787.39,782.87,785.44,784.99,776.41,785.59,783.17,785.64,785.19,777.41,788.99,782.67,785.44,784.99,776.41
18,5,0,0,0,10,785.99,782.87,785.64,784.99,776.41,785.49,782.97,785.54,785.09,776.41,790.29,782.77,785.44,784.89,777.21
13,5,0,0,0,10,788.89,782.87,784.14,784.89,776.41,786.99,782.87,785.54,784.59,777.31,786.19,782.67,785.54,783.89,775.41
10,5,0,0,10,10,789.59,782.87,784.14,781.79,776.41,787.39,782.87,785.44,784.99,776.41,785.69,782.97,785.54,784.99,776.41
10,5,0,0,0,10,789.49,782.77,784.14,784.99,775.41,785.99,782.87,785.64,784.99,776.41,785.59,783.17,785.64,785.19,777.41
15,5,0,0,0,10,788.29,782.77,784.14,784.89,775.41,788.89,782.87,784.14,784.89,776.41,785.49,782.97,785.54,785.09,776.41
8,5,0,0,0,10,790.19,782.77,784.14,784.89,777.31,789.59,782.87,784.14,781.79,776.41,786.99,782.87,785.54,784.59,777.31
8,5,0,0,0,10,790.19,782.67,784.14,784.89,775.41,789.49,782.77,784.14,784.99,775.41,787.39,782.87,785.44,784.99,776.41
16,5,0,0,0,10,788.09,782.67,784.64,784.99,776.41,788.29,782.77,784.14,784.89,775.41,785.99,782.87,785.64,784.99,776.41
16,5,0,0,0,10,787.99,782.77,784.14,784.89,776.41,790.19,782.77,784.14,784.89,777.31,788.89,782.87,784.14,784.89,776.41
18,5,0,0,12,10,786.29,782.67,784.14,782.19,774.51,790.19,782.67,784.14,784.89,775.41,789.59,782.87,784.14,781.79,776.41
19,5,0,0,0,10,783.19,782.77,785.14,784.59,774.51,788.09,782.67,784.64,784.99,776.41,789.49,782.77,784.14,784.99,775.41
19,5,0,0,0,10,783.19,782.77,784.14,784.69,774.51,787.99,782.77,784.14,784.89,776.41,788.29,782.77,784.14,784.89,775.41
14,5,0,0,12,10,783.79,782.77,784.64,782.39,775.41,786.29,782.67,784.14,782.19,774.51,790.19,782.77,784.14,784.89,777.31
9,5,0,0,0,10,783.69,782.67,784.14,784.79,775.41,783.19,782.77,785.14,784.59,774.51,790.19,782.67,784.14,784.89,775.41
16,5,0,0,0,10,787.99,782.77,784.14,784.89,775.41,783.19,782.77,784.14,784.69,774.51,788.09,782.67,784.64,784.99,776.41
16,5,0,0,12,10,787.89,782.67,784.14,781.59,774.51,783.79,782.77,784.64,782.39,775.41,787.99,782.77,784.14,784.89,776.41
16,5,0,0,12,10,787.99,782.77,784.14,781.59,773.61,783.69,782.67,784.14,784.79,775.41,786.29,782.67,784.14,782.19,774.51
16,5,0,0,0,10,787.79,782.87,784.14,784.79,775.41,787.99,782.77,784.14,784.89,775.41,783.19,782.77,785.14,784.59,774.51
0,0,0,0,0,10,787.99,783.07,784.14,784.89,774.51,787.89,782.67,784.14,781.59,774.51,783.19,782.77,784.14,784.69,774.51
0,0,0,0,12,10,788.49,783.17,784.14,781.99,773.61,787.99,782.77,784.14,781.59,773.61,783.79,782.77,784.64,782.39,775.41
0,0,0,0,0,10,788.99,783.07,784.14,784.49,775.41,787.79,782.87,784.14,784.79,775.41,783.69,782.67,784.14,784.79,775.41
0,0,0,0,0,10,789.49,783.07,784.14,784.59,774.51,787.99,783.07,784.14,784.89,774.51,787.99,782.77,784.14,784.89,775.41
19,5,0,0,0,10,784.99,782.87,785.44,784.69,775.41,788.49,783.17,784.14,781.99,773.61,787.89,782.67,784.14,781.59,774.51
19,5,0,0,0,10,784.89,782.77,784.64,784.89,775.41,788.99,783.07,784.14,784.49,775.41,787.99,782.77,784.14,781.59,773.61
18,5,0,0,0,10,784.99,782.77,784.14,784.89,775.41,789.49,783.07,784.14,784.59,774.51,787.79,782.87,784.14,784.79,775.41
18,5,0,0,0,10,784.89,782.67,784.14,784.79,774.51,784.99,782.87,785.44,784.69,775.41,787.99,783.07,784.14,784.89,774.51
15,5,0,0,0,10,785.49,782.57,784.14,784.89,775.41,784.89,782.77,784.64,784.89,775.41,788.49,783.17,784.14,781.99,773.61
15,5,0,0,12,10,785.49,782.57,784.14,782.99,774.51,784.99,782.77,784.14,784.89,775.41,788.99,783.07,784.14,784.49,775.41
19,5,0,0,0,10,784.49,782.77,785.34,784.99,777.41,784.89,782.67,784.14,784.79,774.51,789.49,783.07,784.14,784.59,774.51
19,5,0,0,8,10,784.39,782.77,784.64,784.29,775.41,785.49,782.57,784.14,784.89,775.41,784.99,782.87,785.44,784.69,775.41
19,5,0,0,12,10,784.29,782.67,784.64,782.79,776.41,785.49,782.57,784.14,782.99,774.51,784.89,782.77,784.64,784.89,775.41
0,0,0,0,0,10,792.99,785.17,784.54,784.99,774.51,784.49,782.77,785.34,784.99,777.41,784.99,782.77,784.14,784.89,775.41
0,0,0,0,0,10,795.99,785.17,784.54,784.99,776.41,784.39,782.77,784.64,784.29,775.41,784.89,782.67,784.14,784.79,774.51
6,5,0,0,0,10,789.99,782.77,784.54,784.99,775.41,784.29,782.67,784.64,782.79,776.41,785.49,782.57,784.14,784.89,775.41
9,5,0,0,0,10,789.89,782.77,784.44,784.99,775.41,792.99,785.17,784.54,784.99,774.51,785.49,782.57,784.14,782.99,774.51
18,5,0,0,0,10,785.69,782.77,784.44,784.99,773.61,795.99,785.17,784.54,784.99,776.41,784.49,782.77,785.34,784.99,777.41
18,5,0,0,11,10,785.59,782.77,784.54,782.99,775.41,789.99,782.77,784.54,784.99,775.41,784.39,782.77,784.64,784.29,775.41
18,5,0,0,0,10,785.49,782.77,784.54,784.49,774.51,789.89,782.77,784.44,784.99,775.41,784.29,782.67,784.64,782.79,776.41
18,5,0,0,0,10,785.39,782.77,784.54,784.99,774.51,785.69,782.77,784.44,784.99,773.61,792.99,785.17,784.54,784.99,774.51
18,5,0,0,0,10,785.29,782.77,784.54,784.99,773.61,785.59,782.77,784.54,782.99,775.41,795.99,785.17,784.54,784.99,776.41
13,5,0,0,0,10,787.69,782.77,784.54,784.99,774.51,785.49,782.77,784.54,784.49,774.51,789.99,782.77,784.54,784.99,775.41
13,5,0,0,0,10,787.59,782.77,784.54,784.99,773.61,785.39,782.77,784.54,784.99,774.51,789.89,782.77,784.44,784.99,775.41
17,5,0,0,0,10,782.99,782.77,784.44,784.99,774.51,785.29,782.77,784.54,784.99,773.61,785.69,782.77,784.44,784.99,773.61
16,5,0,0,0,10,783.39,782.77,784.54,784.99,772.71,787.69,782.77,784.54,784.99,774.51,785.59,782.77,784.54,782.99,775.41
16,5,0,0,0,10,783.39,782.77,784.54,784.99,772.71,787.59,782.77,784.54,784.99,773.61,785.49,782.77,784.54,784.49,774.51
16,5,0,0,12,10,783.39,782.77,784.54,782.39,773.61,782.99,782.77,784.44,784.99,774.51,785.39,782.77,784.54,784.99,774.51
12,5,0,0,12,10,787.99,782.77,784.44,782.29,773.61,783.39,782.77,784.54,784.99,772.71,785.29,782.77,784.54,784.99,773.61
14,5,0,0,0,10,787.39,782.77,784.54,784.59,772.71,783.39,782.77,784.54,784.99,772.71,787.69,782.77,784.54,784.99,774.51
16,5,0,0,12,10,783.39,782.77,784.54,782.49,771.81,783.39,782.77,784.54,782.39,773.61,787.59,782.77,784.54,784.99,773.61
17,5,0,0,0,10,783.09,782.77,784.54,784.89,772.71,787.99,782.77,784.44,782.29,773.61,782.99,782.77,784.44,784.99,774.51
17,5,0,0,12,10,782.99,782.77,784.54,782.99,770.81,787.39,782.77,784.54,784.59,772.71,783.39,782.77,784.54,784.99,772.71
16,5,0,0,12,10,782.99,782.77,784.54,782.69,772.71,783.39,782.77,784.54,782.49,771.81,783.39,782.77,784.54,784.99,772.71
16,5,0,0,12,10,783.19,782.77,784.44,782.49,773.61,783.09,782.77,784.54,784.89,772.71,783.39,782.77,784.54,782.39,773.61
16,5,0,0,0,10,783.09,782.77,784.54,784.49,772.71,782.99,782.77,784.54,782.99,770.81,787.99,782.77,784.44,782.29,773.61
13,5,0,0,12,10,787.89,782.77,784.44,782.99,774.51,782.99,782.77,784.54,782.69,772.71,787.39,782.77,784.54,784.59,772.71
13,5,0,0,0,10,787.79,782.77,784.64,784.99,774.51,783.19,782.77,784.44,782.49,773.61,783.39,782.77,784.54,782.49,771.81
13,5,0,0,12,10,787.49,782.77,785.24,782.59,776.81,783.09,782.77,784.54,784.49,772.71,783.09,782.77,784.54,784.89,772.71
15,5,0,0,12,10,787.29,782.77,784.14,782.59,775.41,787.89,782.77,784.44,782.99,774.51,782.99,782.77,784.54,782.99,770.81
15,5,0,0,8,10,787.19,782.77,784.14,783.79,774.51,787.79,782.77,784.64,784.99,774.51,782.99,782.77,784.54,782.69,772.71
14,5,0,0,0,10,787.29,782.77,784.14,784.99,775.41,787.49,782.77,785.24,782.59,776.81,783.19,782.77,784.44,782.49,773.61
15,5,0,0,0,10,787.19,782.67,784.14,784.99,775.41,787.29,782.77,784.14,782.59,775.41,783.09,782.77,784.54,784.49,772.71
15,5,0,0,0,10,787.09,782.77,784.14,784.99,775.41,787.19,782.77,784.14,783.79,774.51,787.89,782.77,784.44,782.99,774.51
15,5,0,0,0,10,785.09,782.77,785.04,784.99,774.51,787.29,782.77,784.14,784.99,775.41,787.79,782.77,784.64,784.99,774.51
18,5,0,0,0,10,784.89,782.77,785.04,784.99,773.61,787.19,782.67,784.14,784.99,775.41,787.49,782.77,785.24,782.59,776.81
18,5,0,0,0,10,784.79,782.77,785.04,784.99,773.61,787.09,782.77,784.14,784.99,775.41,787.29,782.77,784.14,782.59,775.41
17,5,0,0,0,10,784.79,782.77,785.04,784.99,773.61,785.09,782.77,785.04,784.99,774.51,787.19,782.77,784.14,783.79,774.51
16,5,0,0,7,10,784.69,782.77,784.94,783.99,772.71,784.89,782.77,785.04,784.99,773.61,787.29,782.77,784.14,784.99,775.41
16,5,0,0,8,10,784.59,782.77,785.04,783.99,776.51,784.79,782.77,785.04,784.99,773.61,787.19,782.67,784.14,784.99,775.41
0,5,0,0,0,10,787.99,782.77,784.84,784.99,773.61,784.79,782.77,785.04,784.99,773.61,787.09,782.77,784.14,784.99,775.41
13,5,0,0,0,10,786.99,782.77,784.94,784.99,770.81,784.69,782.77,784.94,783.99,772.71,785.09,782.77,785.04,784.99,774.51
15,5,0,0,0,10,785.19,782.77,785.04,784.99,770.81,784.59,782.77,785.04,783.99,776.51,784.89,782.77,785.04,784.99,773.61
18,5,0,0,12,10,785.09,782.77,785.04,782.99,771.81,787.99,782.77,784.84,784.99,773.61,784.79,782.77,785.04,784.99,773.61
16,5,0,0,0,10,784.99,782.77,785.04,784.99,770.81,786.99,782.77,784.94,784.99,770.81,784.79,782.77,785.04,784.99,773.61
16,5,0,0,8,10,784.89,782.77,785.04,783.99,772.71,785.19,782.77,785.04,784.99,770.81,784.69,782.77,784.94,783.99,772.71
20,5,0,0,0,10,784.59,782.77,785.04,784.99,773.61,785.09,782.77,785.04,782.99,771.81,784.59,782.77,785.04,783.99,776.51
15,5,0,0,0,10,784.79,782.77,785.04,784.99,770.81,784.99,782.77,785.04,784.99,770.81,787.99,782.77,784.84,784.99,773.61
6,5,0,0,12,10,785.99,782.77,785.04,782.99,774.51,784.89,782.77,785.04,783.99,772.71,786.99,782.77,784.94,784.99,770.81
15,5,0,0,0,10,784.99,782.77,785.04,784.99,773.61,784.59,782.77,785.04,784.99,773.61,785.19,782.77,785.04,784.99,770.81
18,5,0,0,12,10,784.19,782.77,785.04,784.99,773.61,784.79,782.77,785.04,784.99,770.81,785.09,782.77,785.04,782.99,771.81
16,5,0,0,0,10,783.99,782.77,784.94,784.99,773.61,785.99,782.77,785.04,782.99,774.51,784.99,782.77,785.04,784.99,770.81
16,5,0,0,0,10,783.89,782.77,784.84,784.99,773.11,784.99,782.77,785.04,784.99,773.61,784.89,782.77,785.04,783.99,772.71
16,5,0,0,0,10,783.79,782.77,784.84,784.99,772.91,784.19,782.77,785.04,784.99,773.61,784.59,782.77,785.04,784.99,773.61
16,5,0,0,0,10,783.69,782.77,784.84,784.99,772.71,783.99,782.77,784.94,784.99,773.61,784.79,782.77,785.04,784.99,770.81
16,5,0,0,0,10,783.59,782.77,784.84,784.99,772.31,783.89,782.77,784.84,784.99,773.11,785.99,782.77,785.04,782.99,774.51
15,5,0,0,12,10,783.59,782.77,784.84,782.99,771.81,783.79,782.77,784.84,784.99,772.91,784.99,782.77,785.04,784.99,773.61
15,5,0,0,12,10,783.49,782.77,784.84,782.99,771.81,783.69,782.77,784.84,784.99,772.71,784.19,782.77,785.04,784.99,773.61
20,6,0,0,12,10,782.79,782.47,784.94,782.99,771.81,783.59,782.77,784.84,784.99,772.31,783.99,782.77,784.94,784.99,773.61
20,6,0,0,12,10,781.69,782.47,785.04,782.99,773.61,783.59,782.77,784.84,782.99,771.81,783.89,782.77,784.84,784.99,773.11
20,6,0,0,0,10,780.99,782.47,784.64,783.99,776.01,783.49,782.77,784.84,782.99,771.81,783.79,782.77,784.84,784.99,772.91
14,0,0,0,0,10,782.99,782.97,784.84,784.99,773.61,782.79,782.47,784.94,782.99,771.81,783.69,782.77,784.84,784.99,772.71
14,0,0,0,0,10,783.99,783.17,784.74,784.99,773.61,781.69,782.47,785.04,782.99,773.61,783.59,782.77,784.84,784.99,772.31
20,0,0,0,0,10,782.99,783.37,784.64,784.99,773.61,780.99,782.47,784.64,783.99,776.01,783.59,782.77,784.84,782.99,771.81
16,5,0,0,12,10,783.99,783.37,784.44,780.49,776.71,782.99,782.97,784.84,784.99,773.61,783.49,782.77,784.84,782.99,771.81
16,5,0,0,12,10,783.79,783.27,784.44,780.39,776.71,783.99,783.17,784.74,784.99,773.61,782.79,782.47,784.94,782.99,771.81
17,5,5,0,0,10,783.59,783.17,784.34,782.99,776.71,782.99,783.37,784.64,784.99,773.61,781.69,782.47,785.04,782.99,773.61
20,5,5,0,0,10,781.59,783.07,784.34,784.99,776.81,783.99,783.37,784.44,780.49,776.71,780.99,782.47,784.64,783.99,776.01
5,5,5,0,0,10,786.09,782.97,784.34,784.99,776.71,783.79,783.27,784.44,780.39,776.71,782.99,782.97,784.84,784.99,773.61
5,5,5,0,0,10,785.99,782.87,784.44,784.99,776.61,783.59,783.17,784.34,782.99,776.71,783.99,783.17,784.74,784.99,773.61
15,5,5,0,0,10,784.19,782.77,784.34,784.99,776.61,781.59,783.07,784.34,784.99,776.81,782.99,783.37,784.64,784.99,773.61
17,5,5,0,0,10,783.79,782.67,784.44,784.99,776.61,786.09,782.97,784.34,784.99,776.71,783.99,783.37,784.44,780.49,776.71
19,6,5,0,14,10,781.99,782.57,784.44,780.59,776.61,785.99,782.87,784.44,784.99,776.61,783.79,783.27,784.44,780.39,776.71
19,6,5,0,14,10,781.89,782.27,784.14,780.59,776.61,784.19,782.77,784.34,784.99,776.61,783.59,783.17,784.34,782.99,776.71
12,6,5,0,0,10,786.69,782.27,784.64,784.99,776.41,783.79,782.67,784.44,784.99,776.61,781.59,783.07,784.34,784.99,776.81
8,5,5,0,0,10,783.59,782.17,784.44,784.99,776.41,781.99,782.57,784.44,780.59,776.61,786.09,782.97,784.34,784.99,776.71
13,5,5,0,14,10,786.29,782.07,784.34,780.49,776.41,781.89,782.27,784.14,780.59,776.61,785.99,782.87,784.44,784.99,776.61
18,5,5,0,0,10,782.29,781.97,784.64,784.99,776.41,786.69,782.27,784.64,784.99,776.41,784.19,782.77,784.34,784.99,776.61
17,5,5,0,14,10,782.59,781.87,784.64,780.49,776.41,783.59,782.17,784.44,784.99,776.41,783.79,782.67,784.44,784.99,776.61
18,5,5,0,0,10,782.19,781.77,784.64,784.99,776.51,786.29,782.07,784.34,780.49,776.41,781.99,782.57,784.44,780.59,776.61
18,5,5,0,14,10,781.99,781.67,784.64,780.49,776.51,782.29,781.97,784.64,784.99,776.41,781.89,782.27,784.14,780.59,776.61
5,5,5,0,14,10,786.99,782.77,784.64,780.59,773.61,782.59,781.87,784.64,780.49,776.41,786.69,782.27,784.64,784.99,776.41
5,6,6,0,14,10,785.99,781.47,784.64,780.59,776.21,782.19,781.77,784.64,784.99,776.51,783.59,782.17,784.44,784.99,776.41
5,6,6,0,14,10,784.99,781.37,784.64,780.59,776.21,781.99,781.67,784.64,780.49,776.51,786.29,782.07,784.34,780.49,776.41
15,5,5,0,14,10,782.19,781.27,784.64,780.59,776.21,786.99,782.77,784.64,780.59,773.61,782.29,781.97,784.64,784.99,776.41
18,6,5,0,0,10,781.79,781.17,784.64,782.99,776.01,785.99,781.47,784.64,780.59,776.21,782.59,781.87,784.64,780.49,776.41
18,6,6,0,0,10,781.69,781.07,784.14,782.99,775.91,784.99,781.37,784.64,780.59,776.21,782.19,781.77,784.64,784.99,776.51
16,5,6,0,0,10,781.99,781.17,784.14,783.19,775.51,782.19,781.27,784.64,780.59,776.21,781.99,781.67,784.64,780.49,776.51
12,5,6,0,0,10,782.09,781.27,784.14,783.19,774.91,781.79,781.17,784.64,782.99,776.01,786.99,782.77,784.64,780.59,773.61
5,5,5,0,13,10,783.99,781.27,784.14,780.49,772.71,781.69,781.07,784.14,782.99,775.91,785.99,781.47,784.64,780.59,776.21
5,5,6,0,14,10,784.99,781.27,784.14,780.49,772.71,781.99,781.17,784.14,783.19,775.51,784.99,781.37,784.64,780.59,776.21
17,6,6,0,0,10,782.29,781.17,784.14,782.99,772.71,782.09,781.27,784.14,783.19,774.91,782.19,781.27,784.64,780.59,776.21
17,6,5,0,14,10,782.19,781.17,784.14,780.59,773.61,783.99,781.27,784.14,780.49,772.71,781.79,781.17,784.64,782.99,776.01
19,6,5,0,14,10,781.99,781.07,784.14,780.59,774.51,784.99,781.27,784.14,780.49,772.71,781.69,781.07,784.14,782.99,775.91
20,6,6,0,14,10,781.89,781.07,784.14,780.49,774.51,782.29,781.17,784.14,782.99,772.71,781.99,781.17,784.14,783.19,775.51
20,7,6,0,0,10,781.89,781.07,784.14,783.19,772.71,782.19,781.17,784.14,780.59,773.61,782.09,781.27,784.14,783.19,774.91
0,0,0,0,0,10,785.99,781.07,784.14,783.19,772.71,781.99,781.07,784.14,780.59,774.51,783.99,781.27,784.14,780.49,772.71
7,6,5,0,0,10,788.99,781.07,784.04,783.19,773.61,781.89,781.07,784.14,780.49,774.51,784.99,781.27,784.14,780.49,772.71
9,6,5,0,14,10,786.99,780.97,784.04,783.19,774.51,781.89,781.07,784.14,783.19,772.71,782.29,781.17,784.14,782.99,772.71
18,6,5,0,0,10,781.99,780.97,784.04,783.19,773.61,785.99,781.07,784.14,783.19,772.71,782.19,781.17,784.14,780.59,773.61
18,6,6,0,0,10,781.29,780.87,784.04,783.19,772.71,788.99,781.07,784.04,783.19,773.61,781.99,781.07,784.14,780.59,774.51
18,6,6,0,0,10,781.29,780.87,784.04,783.19,772.71,786.99,780.97,784.04,783.19,774.51,781.89,781.07,784.14,780.49,774.51
12,6,5,0,0,10,784.49,780.87,784.04,783.19,772.71,781.99,780.97,784.04,783.19,773.61,781.89,781.07,784.14,783.19,772.71
5,5,5,0,15,10,785.29,781.07,784.04,779.69,771.81,781.29,780.87,784.04,783.19,772.71,785.99,781.07,784.14,783.19,772.71
5,5,5,0,0,10,785.19,781.07,784.14,783.19,772.71,781.29,780.87,784.04,783.19,772.71,788.99,781.07,784.04,783.19,773.61
5,7,6,5,15,10,785.09,779.97,784.04,779.69,772.71,784.49,780.87,784.04,783.19,772.71,786.99,780.97,784.04,783.19,774.51
5,7,6,5,15,10,785.09,779.97,784.04,779.69,772.71,785.29,781.07,784.04,779.69,771.81,781.99,780.97,784.04,783.19,773.61
18,7,5,0,15,10,781.89,779.97,784.04,779.59,772.71,785.19,781.07,784.14,783.19,772.71,781.29,780.87,784.04,783.19,772.71
20,7,5,0,0,10,781.09,779.87,784.04,783.19,773.61,785.09,779.97,784.04,779.69,772.71,781.29,780.87,784.04,783.19,772.71
0,0,0,0,0,10,785.99,781.17,784.04,783.19,771.91,785.09,779.97,784.04,779.69,772.71,784.49,780.87,784.04,783.19,772.71
5,5,0,0,15,10,785.29,780.97,784.14,779.69,772.71,781.89,779.97,784.04,779.59,772.71,785.29,781.07,784.04,779.69,771.81
5,5,5,0,0,10,785.19,780.87,784.14,783.09,772.71,781.09,779.87,784.04,783.19,773.61,785.19,781.07,784.14,783.19,772.71
16,7,5,0,15,10,782.99,780.17,784.04,779.59,771.81,785.99,781.17,784.04,783.19,771.91,785.09,779.97,784.04,779.69,772.71
16,7,5,0,15,10,782.69,779.97,784.14,779.49,771.81,785.29,780.97,784.14,779.69,772.71,785.09,779.97,784.04,779.69,772.71
